YTID,start_seconds,end_seconds,funny,happy,sad,scary,tender,trance
https://www.youtube.com/watch?v=3mFhIMY4bt0,20.0,30.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=3mFvaJrB0Jc,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=3n3KJwrDSqs,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=3nB463O5WAQ,70.0,80.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=3nHq8reWeCo,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=3nOZVzcIgms,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=3nhl93xQmks,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=3ni4cafH0g4,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=3nrex4Eduhk,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=3oKrU-Cs2wg,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=3ohyLzpavFA,270.0,280.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=3os0AuVKPpw,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=3p1QfiR8W70,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=3pexTXXfoMY,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=3pk6e6BGBZQ,0.0,5.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=3q80Rhr4R9c,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=3qYdPTJi-jY,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=3r4ecX4tzww,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=3rN4twkG4b0,250.0,260.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=3rigFimAwEQ,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=3sA3nCclfBI,60.0,70.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=3sWH1LCcWlI,50.0,60.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=3sc7ZXoOWrY,120.0,130.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=3sfSnl6LdIM,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=3sjzxyK2uL8,30.0,40.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=3tVpauGd2H4,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=3tY_ArAkctc,10.0,20.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=3u7GjqfBLwE,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=3uBOjEgI_bw,460.0,470.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=3uUSW5Yvhcg,16.0,26.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=3ubL0LS2Ps8,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=3ukWNlqwL6w,130.0,140.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=3ux6XColgJg,110.0,120.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=3uxDVUgxRug,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=3v0owXsln2c,240.0,250.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=3vBGWVVraYw,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=3v_uBlLQjd4,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=3vaLR0v4DpE,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=3vdR7hXtgYA,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=3w0Nn2hg8zk,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=3wEw-QCDSik,50.0,60.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=3wHVymEx6Ow,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=3wTyMl1WKhk,140.0,150.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=3x_exDzBRnI,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=3yJ22Xr6uWI,20.0,30.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=3ybeOSAu9KU,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=3yh0LZn4AY8,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=3zcbi8u3hQs,60.0,70.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=3zn3YcAOUYw,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=3zp_DEVOc1E,520.0,530.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=4-0V-UJ79mE,260.0,270.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4-AT7mOMirc,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4-AWJUyi_IY,30.0,40.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=4023OBJ6ai8,380.0,390.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=404T4AubqoA,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=40FRQmi64Ck,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=40NDUDsy4YA,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=40OJfl3gUAQ,80.0,90.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=40Sgw3PJOYk,200.0,210.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=40U-VYTH0tM,10.0,20.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=40UxELInV7g,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=40s5KA6eKtg,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=417SAF5kfpU,90.0,100.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=418D1kpAlU8,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=41AAbiuObDc,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=41AFeu2ZD4A,30.0,40.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=41THzUD4VEs,50.0,60.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=41_KgKA7y1Y,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=41aZr9EugQA,100.0,110.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=41fyZE_eGJk,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=42VrECZwIGk,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=42WpbKVpIOk,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=42Yf_-Hn51A,300.0,310.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4351iKqDYf4,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=43C9XwXN3UA,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=43Jqp_re0ag,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=43Y4_-rgAwk,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=43ocfc_Xgjc,180.0,190.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=4424UFt3pbU,10.0,20.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=44Yt_wKCSVw,280.0,290.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=44auYDxEGQg,6.0,16.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=44qRvPTl-1g,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=451Ni-BZ-Ms,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=45gN-kwLxAg,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=45ru7hlQqZQ,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=46LPnlIIYBc,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=46kGghJh2l8,130.0,140.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=46vgR5aQFck,290.0,300.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=46xH1xlPQhM,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=479RcLC-kxE,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=47HmHbSEFy8,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=47T5unRRD-A,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=47s53IYk6PM,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=483mDLRP0k4,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=489BwI5qAUo,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=48BazDScR6c,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=48M4kO9jbN0,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=48OxajJ9jN4,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=49G0NnQrzyk,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=49N_SaqRt50,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=49XmV91m5qg,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=49p4jqChkLo,190.0,200.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4ABk2S5hgWo,0.0,10.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4AcNQktJzhs,70.0,80.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4AcbUwXYAxU,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=4AeqdrfDrPw,80.0,90.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=4Azg50mvfVg,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4C3ohdwbuBM,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4CANcAS8n8w,10.0,20.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4CL0yYqbFxo,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4CXC3v8TWnA,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4DrXPEIU7ls,110.0,120.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=4E67wk9tIuQ,30.0,40.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=4ECQ-xrYYr0,440.0,450.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=4EIQlm2xpVY,120.0,130.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4ETXO8JdIeE,40.0,50.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=4EiZtLj-ks8,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4EubPGYC42A,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4F5FXnNH8Bg,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4F9sETdxJWw,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4FEvMGU8eF0,30.0,40.0,0,0,1,0,1,0
https://www.youtube.com/watch?v=4FZHpFmO6FI,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4FZdmGHwpfY,230.0,240.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=4FfYAebF6EY,110.0,120.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4FhMLZTcmbI,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=4GHTZJ1FFQs,10.0,20.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=4GLyi0O7ark,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4GVycVTJMBo,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=4GWvIED63u8,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4Gw8N_aIhMo,29.0,39.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4H-VpQFYtBo,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4H61wYG2_Wg,7.0,17.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4HCbd5srbGg,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4HKU_sdmEJo,200.0,210.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4HKx7laAL2c,140.0,150.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=4HMMAP4pZlQ,0.0,10.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=4HOtcZb5Re0,220.0,230.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4HRF2efDnpQ,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=4HarAsD6eUM,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4HfZBKAWDGE,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=4IBO-ABXgAc,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4IVlF6UleyQ,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4IhNcBaesHo,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4Il9WEn68nE,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4JLpa-_IhB4,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4JRDNPQKAQU,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4JU4MEkkj9M,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4JYYerkZnIs,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4JjcmAUXI4k,20.0,30.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=4K8XCQGXqOw,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=4KQRfyIjQAk,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4KXqeyAyeUk,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=4KbcqQ-2_tE,20.0,30.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4L5jC124EVU,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4LDERSlPnSE,190.0,200.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4LOgYmVYqVk,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4LPbfQqQ5cQ,350.0,360.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4MIyjWFJ39w,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=4N4gDLEm1Zg,20.0,30.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4NLaCYzMBQQ,100.0,110.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=4NSf3NPd_1g,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=4NtdTb2xRDc,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=4NvmMUo0eB0,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4OFOVwnhHYE,260.0,270.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4Op6ym08emA,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4Or0M_tlhGw,270.0,280.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4OsLj5tGkOk,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4PQCgz1yWLk,270.0,280.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4PYVghoOD1I,120.0,130.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4PkuH_cbFeg,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4Q9zailbVkg,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4QQRiPy3hS4,70.0,80.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=4QUz4zaWrJE,120.0,130.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4QUzDUZELYs,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4R1Kti0gwhw,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4RBWA9VNVZo,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4RWlaSOQ_SY,80.0,90.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=4R_NS2nrlUk,150.0,160.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4Ru5k_--d2c,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4S4JF_W2h0A,70.0,80.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4SEjO_HdBqc,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=4T1trsISoG4,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4T2eMR8_lR4,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4TBRAAcRfXU,30.0,40.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=4TF4F9xHBH8,240.0,250.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=4TJxSzo13Q4,220.0,230.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4Ti0rrsko9k,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=4TxptaPjlZc,20.0,30.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4TxxQGEQyVs,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4U9YtC_c_K8,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=4UAGN8WGK7o,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4UMGwrxQRKw,10.0,20.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=4UN_otA_KOU,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4UfqXg7ZkLo,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=4VUsspPaxWQ,10.0,20.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=4VrvHeZY5Ck,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4WVWy6OJ86Q,100.0,110.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=4WjK4UWeJAQ,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4Wk3jQzqhnc,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4Wl0qhB8pPw,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4Wq7lvKb944,380.0,390.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4Wur_yM5ECE,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4Ww0Vp_ZFdY,10.0,20.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=4WyCl06KpyI,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4X7GiIRTneM,160.0,170.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4YDM28127bY,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4YQKAijKlIM,320.0,330.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4YQkSNPRGM4,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4YX1kz8iSuk,390.0,400.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4YcW7x3HOLA,140.0,150.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4YfpS-OPqm4,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=4ZvzZgfQZeU,30.0,40.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=4ZyiItbGRgM,220.0,230.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4Zywej2Jzt4,50.0,60.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=4ZzFicXC4cA,420.0,430.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4_brsTZLPO4,220.0,230.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4_gKR4idGXU,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4_kdjSp8JVg,170.0,180.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4_tPjYqAZf0,20.0,30.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4_xtC_muooI,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4aEgeJc2tC4,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4aI8_KZgYXo,70.0,80.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4aXXVk3sEGU,30.0,40.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=4axDb6Bd6Cw,120.0,130.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=4b0ibcPGK4A,320.0,330.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4bO-O-3mOks,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4bVvH1JNrZ0,70.0,80.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=4bbnCsCYO8A,10.0,20.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=4bdMuLrm5_U,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4buXStyxnaM,100.0,110.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4cSh81-FNIc,90.0,100.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=4cvQqq0rDcw,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4cxkN5Bxs7w,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=4d3ZuM1b84k,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4dK_-3Rr5fQ,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4dvO_8SY2hY,21.0,31.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=4e4VZVg_TaM,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4eA7EqawzDI,510.0,520.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4eZsHCzOgkQ,170.0,180.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4ea6iUqlFdg,30.0,40.0,0,0,1,1,0,0
https://www.youtube.com/watch?v=4elF65z2eEU,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4eondfl6w1g,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4esYm0UPSN8,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4etn200kvI0,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4eyeNCxpp3o,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=4fgh_LZuuGo,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4fpMMxjOheI,130.0,140.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4fySXdqST-w,70.0,80.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4g2s2Wt_bxM,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4g5OEXHSOYk,330.0,340.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4gIu9OSl5No,8.0,18.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4gMPQDZOQJ0,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4gUgnstaYhU,30.0,40.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=4gbUG8rKclw,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4gkL0IZ7_xk,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=4hFhePet0Tk,440.0,450.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4hKu9zLRWkU,30.0,40.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=4hiipx0WOLM,30.0,40.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=4hrQWCKNa_4,140.0,150.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4iBHxarJjUk,90.0,100.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4iGbmk8-aLs,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4iVT0N6NvQ0,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4ij3hNpuKPY,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=4ipCDELzvrY,70.0,80.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4iz-VUKm6Jc,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4jG6aL-V1So,90.0,100.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=4jS1SPmqii4,20.0,30.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4jpcx12cxek,30.0,40.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=4julqwDrl6c,40.0,50.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4jvVkXfzPWw,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4l6NqHNgnkw,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=4lGTTFGgiRk,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4lHcJzhfFuo,290.0,300.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4lLLTPEbrVw,140.0,150.0,0,0,0,1,0,0
https://www.youtube.com/watch?v=4lfDkNbDUYc,80.0,90.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4lh_3-5H5KY,310.0,320.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4lkDZlu_L6w,130.0,140.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4lpcceklK-U,60.0,70.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4mK2jX0t5Hs,30.0,40.0,0,0,1,0,1,0
https://www.youtube.com/watch?v=4mR1jHqaZks,0.0,10.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4m_gcr5Jmqs,240.0,250.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=4ma5iJ8pKSU,30.0,40.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4n5ykX2OpJY,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=4nlMi1HvGYA,40.0,50.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4o4deiUPZkA,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4oLHQt1535Y,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=4oMJd8BoWpM,150.0,160.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4oQBOYPkUzs,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4oXCh3PYT6Y,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4oxRo60vMwQ,20.0,30.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=4oy_cfptsYU,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4p1hVqAz7nM,260.0,270.0,0,0,0,0,0,1
https://www.youtube.com/watch?v=4p_DQHQSum0,30.0,40.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4pilbXcHSc0,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=4piw7jvRHzE,30.0,40.0,0,0,1,0,0,0
https://www.youtube.com/watch?v=4pvRhfT590A,30.0,40.0,0,0,0,0,1,0
https://www.youtube.com/watch?v=4q7XKyjZOmQ,30.0,40.0,1,0,0,0,0,0
https://www.youtube.com/watch?v=4q8gq2aM6Xs,50.0,60.0,0,1,0,0,0,0
https://www.youtube.com/watch?v=4qBX86hfH78,30.0,40.0,0,1,0,0,0,0
